cpu_load,ram_load,ram_kb,tokens,prompt_length,ttft_sec,stream_speed_tps
37,13,6151176,26,40,5.564766000000001,4.351282373122464
37,13,6150548,49,78,9.550296,4.862881624559735
37,13,6154004,68,115,11.573824,5.7483555898954055
37,13,6151680,84,145,14.215254000000003,5.566013919010522
37,13,6147220,96,169,15.748794,5.890376413460246
37,13,6147552,117,198,15.540464000000002,7.256750017986816
37,13,6148720,119,210,14.996452,7.566205891086057
37,13,6141056,127,218,14.984912,8.204913515689151
37,13,6142224,165,286,19.714805999999996,8.068944978108707
37,13,6141032,270,470,29.915290000000002,8.923292404063865
37,19,6140652,26,40,7.781143999999999,2.877347528247806
37,19,6142072,49,78,8.451649999999999,5.593894663538653
37,19,6145216,68,115,13.33933,4.738837772160861
37,19,6144272,84,145,18.80146,4.47931914349019
37,19,6141600,96,169,16.408722,5.584606497573314
37,19,6139308,117,198,15.989634,7.160395302780681
37,19,6134016,119,210,15.179532000000002,7.7081475119200995
37,19,6137848,127,218,16.518588,7.403382937942164
37,19,6135508,165,286,22.91384,7.0188125445322385
37,19,6139492,270,470,29.00106,9.180201230010962
37,25,6146368,26,40,4.400436,5.624418629805092
37,25,6143700,49,78,9.136504,5.0046522839088174
37,25,6142088,68,115,16.488453999999997,3.8003900988660306
37,25,6141548,84,145,13.432404,5.813663770908427
37,25,6145704,96,169,16.296778,5.685795815965004
37,25,6143168,117,198,18.542759999999994,6.011313600468574
37,25,6143604,119,210,15.535628,7.482300272883892
37,25,6143132,127,218,16.429834000000003,7.461555364153277
37,25,6146528,165,286,19.951888,8.121353696766372
37,25,6143516,270,470,28.585312,9.246192195460393
37,31,6148316,26,40,7.966439999999999,2.4801137799891064
37,31,6151040,49,78,14.289656,2.522610830134594
37,31,6142668,68,115,14.417252000000001,3.9815630211163366
37,31,6145468,84,145,12.034302,6.857814643067076
37,31,6146480,96,169,13.128682000000001,6.915210870711489
37,31,6143600,117,198,15.722722,7.050792219782232
37,31,6144208,119,210,14.916910000000001,7.581351404556838
37,31,6144920,127,218,14.780626,8.335280419835605
37,31,6137872,165,286,23.750563999999994,6.291946308724832
37,31,6139204,270,470,29.064981999999997,9.01987378858084
37,37,6143308,26,40,6.2301,3.9726012745938397
37,37,6141112,49,78,7.9549140000000005,6.070787864371166
37,37,6140548,68,115,11.188406,5.421303010178496
37,37,6139828,84,145,11.989336000000002,6.720709706945053
37,37,6138132,96,169,12.719033999999999,7.124283119011149
37,37,6241192,117,198,18.607318,5.9410555884767895
37,37,6237976,119,210,17.568373999999995,6.215916926098493
37,37,6235644,127,218,22.556540000000002,4.290457920235995
37,37,6232532,165,286,22.392434,7.199898415978712
37,37,6233284,270,470,33.826562,7.266549971256758
37,43,6232468,26,40,5.291399999999999,4.734210497565524
37,43,6232116,49,78,12.696226000000003,3.756925393595439
37,43,6228796,68,115,9.196776,7.128786774842511
37,43,6227428,84,145,12.23727,6.562018101795649
37,43,6223728,96,169,18.578334,3.750124515853065
37,43,6221244,117,198,14.235053999999998,7.944569988266481
37,43,6228920,119,210,16.632098000000003,6.656456371123732
37,43,6221196,127,218,15.372186000000001,7.90453315640457
37,43,6226804,165,286,19.624116,8.046264558252762
37,43,6223952,270,470,36.58184800000001,5.846956561660379
37,49,6218308,26,40,7.138612000000001,3.4159646421382885
37,49,6215276,49,78,8.496862,5.522607752839634
37,49,6214392,68,115,11.664518,5.785116935929831
37,49,6212452,84,145,12.027916000000001,6.618868977124716
37,49,6209012,96,169,14.669846000000001,6.3579316853486105
37,49,6209260,117,198,14.913668000000001,7.120088508177147
37,49,6212400,119,210,20.087663999999997,5.938947618482005
37,49,6209304,127,218,20.41063,5.4641963909628215
37,49,6215224,165,286,25.060523999999997,6.247938653573007
37,49,6192932,270,470,32.819621999999995,8.247634303560595
37,55,6156720,26,40,6.349235999999999,3.208363463156882
37,55,6257588,49,78,7.1080879999999995,6.703990105457869
37,55,6257980,68,115,10.478549999999998,6.404128779495487
37,55,6256740,84,145,14.597708000000003,5.456239014447341
37,55,6249504,96,169,12.749412,7.141098434834873
37,55,6250644,117,198,17.213009999999997,6.505251183316311
37,55,6242252,119,210,16.798102,6.948913225008146
37,55,6241200,127,218,21.994418,4.984678980786222
37,55,6236724,165,286,23.786596,6.564820440224922
37,55,6234716,270,470,27.807209999999998,9.450303827268048
37,61,6238432,26,40,9.345529999999998,2.376673498079465
37,61,6234768,49,78,12.574247999999999,3.3909283669842605
37,61,6232260,68,115,9.435766,6.889787713482098
37,61,6229200,84,145,16.078506,5.1818809364152365
37,61,6230992,96,169,16.972526000000002,5.251980160644943
37,61,6229112,117,198,19.501057999999997,5.745286409893286
37,61,6227004,119,210,15.440078000000002,7.77600403568075
37,61,6228316,127,218,15.92643,7.676786726775301
37,61,6228884,165,286,22.139115999999998,7.2748788732667595
37,61,6230732,270,470,34.264368000000005,6.987127382319308
37,67,6229780,26,40,7.9120599999999985,2.7875520789777832
37,67,6228896,49,78,7.559172,6.105203876430673
37,67,6224552,68,115,12.156016,5.366568174356643
37,67,6225620,84,145,11.832396000000001,6.931287833279423
37,67,6213900,96,169,12.343212,7.398028579509156
37,67,6214520,117,198,18.22222,5.990366262257211
37,67,6213908,119,210,15.290018000000002,7.604713388577209
37,67,6213764,127,218,20.041049999999995,4.7689285156390815
37,67,6211304,165,286,20.240647999999997,8.227899860973425
37,67,6210636,270,470,31.725834,8.00713405988684
37,73,6208288,26,40,6.532862000000001,3.4038497540718553
37,73,6210056,49,78,14.084297999999999,3.6063247576402566
37,73,6209496,68,115,10.184883999999998,6.287377534830222
37,73,6209412,84,145,17.161912,4.203469964455658
37,73,6208280,96,169,14.371938,6.522018265727405
37,73,6211040,117,198,15.827454000000001,7.0348477496604325
37,73,6209328,119,210,19.931409999999996,5.873613654424214
37,73,6209536,127,218,18.924564,6.501151778858459
37,73,6214112,165,286,23.999595999999997,6.329611649554338
37,73,6206012,270,470,28.251549999999998,9.257824233006406
37,79,6212192,26,40,4.894556000000001,4.9578676592571975
37,79,6210160,49,78,11.544722000000002,4.185129636525761
37,79,6214596,68,115,8.876100000000001,7.5282364220506475
37,79,6209464,84,145,12.150791999999997,6.612210391088629
37,79,6205188,96,169,17.392746,4.406689722222477
37,79,6201536,117,198,17.116922,7.166386340500129
37,79,6200552,119,210,14.83492,7.261893792057196
37,79,6197364,127,218,20.291292,5.900524589158553
37,79,6198780,165,286,21.582738,7.240325718119639
37,79,6199372,270,470,28.460746,9.245353182764196
37,85,6197264,26,40,5.51076,4.3897341002986705
37,85,6196028,49,78,8.697232,5.500266033275487
37,85,6196384,68,115,13.880564000000001,4.858652509887
37,85,6192340,84,145,12.277650000000001,6.379343079551927
37,85,6196428,96,169,14.354356,6.386583916053676
37,85,6193788,117,198,14.775462,7.488335477429389
37,85,6198424,119,210,15.315384,7.45374917319757
37,85,6194168,127,218,16.34285,7.6865997750913015
37,85,6195996,165,286,21.03643,7.707467508353259
37,85,6195460,270,470,29.088506,9.117635736269348
37,91,6194612,26,40,4.629734,5.218211558338602
37,91,6188436,49,78,14.708378,2.830720597478463
37,91,6185856,68,115,12.71314,5.1421735362576175
37,91,6188816,84,145,15.084024000000001,4.950509637286767
37,91,6190408,96,169,17.485260000000004,4.871039236221048
37,91,6185372,117,198,19.856046,4.647639416272378
37,91,6185348,119,210,21.917498,4.323865521241989
37,91,6184904,127,218,16.353037999999998,7.880479803323079
37,91,6185376,165,286,23.601368,6.800405221722061
37,91,6182828,270,470,36.173010000000005,6.032136542549127
37,97,6182480,26,40,9.221279999999998,2.3076670462483104
37,97,6180720,49,78,12.241932,2.944122360128652
37,97,6176916,68,115,12.892838,4.915411550060575
37,97,6177168,84,145,13.368559999999999,5.720839383347999
37,97,6175408,96,169,14.838745999999999,6.0628796404712375
37,97,6233404,117,198,17.566394,6.479592882194909
37,97,6213240,26,40,3.651714000000001,6.839135638472769
37,97,6206696,49,78,7.079777999999999,6.313033709023258
37,97,6206824,68,115,10.041485999999999,6.762320351004205
37,97,6212276,84,145,16.022512,4.178539023574919
37,97,6207632,96,169,16.802457999999998,4.482014516124514
37,97,7116348,117,198,18.880584,5.923624731791436
37,97,7114652,119,210,13.973173999999998,8.048175431287518
37,97,7111336,127,218,15.278459999999999,8.28280496211758
37,97,7110016,165,286,19.208707999999998,8.347279191700073
37,97,7114740,270,470,28.925268,9.102085962122512
43,1,7111424,26,40,5.446694000000002,4.174721738739491
43,1,7107064,49,78,8.70825,5.119664317193505
43,1,7107156,68,115,11.595788,5.296981499513145
43,1,7105708,84,145,12.120091999999998,6.508686384370474
43,1,7105468,96,169,15.95675,5.464182285121032
43,1,7106084,117,198,15.399426,7.2782376960458635
43,1,7110912,119,210,16.317652000000002,7.030524884808691
43,1,7107292,127,218,15.567476000000003,7.808921231350051
43,1,7238972,165,286,24.649618,5.91192521307116
43,1,7224448,270,470,30.062652000000003,8.72439913932187
43,7,7223856,26,40,4.915400000000001,4.955599732397614
43,7,7224484,49,78,10.902312000000002,3.6860341432076926
43,7,7227768,68,115,13.477777999999999,4.6579394234977975
43,7,7224092,84,145,13.274506,6.029713567070872
43,7,7221480,96,169,19.253348,3.582241931186625
43,7,7222264,117,198,16.303458,6.9162956793250645
43,7,7220784,119,210,20.3959,4.320733493527251
43,7,7217364,127,218,21.119074,6.011379019813884
43,7,7211448,165,286,20.370238,7.993260470323446
43,7,7206316,270,470,30.857343999999998,8.708755976786971
43,13,7208224,26,40,7.71077,2.9498692413730505
43,13,7207484,49,78,8.882106,5.212760411957008
43,13,7207116,68,115,12.937518,4.95474424047414
43,13,7205072,84,145,14.716604,5.382100287750148
43,13,7200932,96,169,15.763306,5.864647598823893
43,13,7197520,117,198,15.494170000000002,7.180138631907432
43,13,7200068,119,210,19.359489999999997,5.079524436994475
43,13,7202320,127,218,16.48455,7.329190897722007
43,13,7200100,165,286,22.317076,7.2855755759247485
43,13,7198540,270,470,30.797370000000004,8.517696776935088
43,19,7200172,26,40,11.609283999999999,1.3935235457241875
43,19,7198184,49,78,7.622564000000001,6.173103912236099
43,19,7198916,68,115,11.019384,5.744645441328162
43,19,7194840,84,145,16.007304,5.12030897407295
43,19,7198432,96,169,13.485779999999998,6.883960801579869
43,19,7194956,117,198,16.817872,6.743935645561799
43,19,7197524,119,210,15.447696,7.253563236747161
43,19,7198680,127,218,15.700836,8.004063795539656
43,19,7193360,165,286,21.055928,7.311538449608212
43,19,7191560,270,470,31.899206,8.228147639786323
43,25,7194872,26,40,5.029092,4.814788065992226
43,25,7191304,49,78,12.79005,3.6882815016875767
43,25,7195436,68,115,14.285737999999997,3.8069559803919373
43,25,7191352,84,145,12.943700000000002,6.29403954455131
43,25,7192304,96,169,16.981382,5.328741734205693
43,25,7190396,117,198,15.654368000000002,7.371959460523787
43,25,7189516,119,210,15.257334,7.412584450515705
43,25,7188316,127,218,23.832259999999994,3.6259317502572412
43,25,7187580,165,286,28.421659999999996,5.6533257316088745
43,25,7186412,270,470,35.311596,8.176444028152405
43,31,7184452,26,40,7.963100000000001,3.2111848036854522
43,31,7180804,49,78,11.059488000000002,4.436480910909125
43,31,7179352,68,115,12.691918,5.0856673180808185
43,31,7176684,84,145,15.045950000000001,5.454435657464038
43,31,7176896,96,169,12.715644,7.234810289708935
43,31,7177236,117,198,16.097306,6.785460555885806
43,31,7180844,119,210,18.648149999999994,6.082889853177441
43,31,7175532,127,218,18.267524,6.072867718117565
43,31,7181576,165,286,23.705874,6.721681251357067
43,31,7179852,270,470,33.869623999999995,7.945389864095577
43,37,7177300,26,40,6.484036,2.1047365476977826
43,37,7175004,49,78,8.825156,5.923776709886058
43,37,7174836,68,115,10.164358,6.212093667409987
43,37,7177088,84,145,12.253382,6.34304070268809
43,37,7172160,96,169,16.8785,5.484084729109064
43,37,7174448,117,198,15.349407999999999,7.3208091183493265
43,37,7176948,119,210,16.771626,6.7280178976583676
43,37,7176932,127,218,19.234849999999998,6.355844198740742
43,37,7173788,165,286,20.546169999999996,7.725659490387406
43,37,7164404,270,470,30.433654,8.617913322304533
43,43,7164368,26,40,7.34392,3.1793586255388098
43,43,7162188,49,78,8.436101999999998,5.080257703847932
43,43,7162288,68,115,20.78555,1.8489389673403964
43,43,7160156,84,145,17.357054000000005,4.301000392210274
43,43,7228408,96,169,15.034466,6.033064966683027
43,43,7225136,117,198,15.342442000000002,7.318189892641529
43,43,7223148,119,210,16.891488,6.696061815341747
43,43,7216108,127,218,19.526463999999997,6.1457758679093715
43,43,7216356,165,286,25.932931999999997,4.898520468690439
43,43,7213896,270,470,32.65644,8.28088009193617
43,49,7211020,26,40,5.660858,3.9915011728872676
43,49,7209440,49,78,12.73395,2.133542333398646
43,49,7207264,68,115,12.251591999999999,5.536210480209268
43,49,7204788,84,145,15.280738000000001,5.0489416757076775
43,49,7210764,96,169,19.243368000000004,4.0127958026155905
43,49,7211972,117,198,16.404438000000003,6.857894462279529
43,49,7209356,119,210,17.875102,6.456779727230899
43,49,7206152,127,218,21.199519999999996,5.36800415914653
43,49,7202656,165,286,20.58971,7.770563973404892
43,49,7205464,270,470,31.024009999999993,8.459189891581383
43,55,7206316,26,40,5.331622,4.2701914359668365
43,55,7205412,49,78,14.135418000000001,2.7873121550701208
43,55,7206336,68,115,12.322087999999999,5.35733841124978
43,55,7205904,84,145,12.396279999999999,6.4916848472483375
43,55,7202008,96,169,14.082188000000002,6.294772388243201
43,55,7202436,117,198,15.500838000000002,7.251685552039211
43,55,7207256,119,210,15.725896,7.227996520843357
43,55,7199696,127,218,18.405665999999997,6.440139411269838
43,55,7188704,165,286,20.141811999999998,7.90121659581111
43,55,7187608,270,470,32.287425999999996,8.369645712896972
43,61,7189760,26,40,8.175758,2.3441754453031742
43,61,7185804,49,78,12.279628,2.8865384218882086
43,61,7187316,68,115,12.289010000000003,5.503385796246852
43,61,7183028,84,145,18.788476,2.7875794750523255
43,61,7189004,96,169,17.955648,5.6532474667856984
43,61,7186648,117,198,17.125771999999998,6.543005722613467
43,61,7187196,119,210,15.188986000000002,7.479215323466636
43,61,7179268,127,218,19.373184,6.473075827241251
43,61,7180040,165,286,20.342317999999995,7.829304088747298
43,61,7182356,270,470,30.021306,8.730405090796213
43,67,7179900,26,40,7.3793999999999995,3.2286224833819075
43,67,7181004,49,78,13.142027999999998,3.6357889253869335
43,67,7179416,68,115,15.977004,2.9925678696789504
43,67,7181792,84,145,14.643092000000003,6.066366044527126
43,67,7183616,96,169,18.709670000000003,4.79127269678281
43,67,7178268,117,198,14.667959999999999,7.986173680847927
43,67,7180552,119,210,21.032464,4.510261413235456
43,67,7180936,127,218,17.494134000000003,7.104712270341574
43,67,7177788,165,286,23.659191999999994,6.747133388373585
43,67,7173792,270,470,36.420176000000005,7.556182314447447
43,73,7176932,26,40,12.045003999999999,1.4833866401634923
43,73,7174308,49,78,10.12166,4.8396686901091
43,73,7172576,68,115,16.126432,4.798542372187649
43,73,7170980,84,145,12.674632,6.314697458334273
43,73,7171508,96,169,13.532542,6.6045381432716965
43,73,7172428,117,198,14.957559999999999,7.406267981564089
43,73,7164472,119,210,15.079898,7.5307685687236425
43,73,7163536,127,218,17.013170000000002,7.066850738652836
43,73,7166616,165,286,19.100455999999994,8.576842006773107
43,73,7161924,270,470,34.402562,7.941994028797082
43,79,7162636,26,40,5.018758000000001,4.8567810002727265
43,79,7164308,49,78,8.589812,5.178466877891751
43,79,7166716,68,115,12.908414,4.935758920114016
43,79,7173412,84,145,15.545716,5.019678334231696
43,79,7170280,96,169,19.472189999999998,4.857997199567031
43,79,7169444,117,198,15.273117999999998,7.287181598433942
43,79,7165332,119,210,16.271161999999997,7.006953370786185
43,79,7164636,127,218,24.3949,3.455997666249135
43,79,7163104,165,286,19.889308,8.065643584587093
43,79,7162728,270,470,29.539258,8.88549265614032
43,85,7161052,26,40,8.978563999999999,2.4344979597034406
43,85,7159696,49,78,9.013232,5.028343437909195
43,85,7159464,68,115,17.071026000000003,3.143794865535733
43,85,7163272,84,145,12.752160000000002,6.175698625907056
43,85,7158992,96,169,15.411694,5.868932074447403
43,85,7159600,117,198,15.341829999999998,7.081861476368372
43,85,7158436,119,210,18.307917999999997,6.543534575431832
43,85,7156768,127,218,15.92009,7.616105123839669
43,85,7156068,165,286,20.325798000000002,7.8119118873153015
43,85,7155780,270,470,29.940594,8.759556026769204
43,91,7155608,26,40,7.116618000000001,2.445583417439455
43,91,7152600,49,78,13.245511999999998,3.575128777597805
43,91,7153020,68,115,12.918852000000001,4.948949403542429
43,91,7156988,84,145,14.124028000000003,5.589644252415026
43,91,7154412,96,169,13.247198,6.87513114670742
43,91,7155112,117,198,16.528029999999998,6.473677308765082
43,91,7148764,119,210,15.15767,7.410973347275098
43,91,7149004,127,218,17.769547999999997,6.908414013092259
43,91,7146112,165,286,25.086578,5.689286349712502
43,91,7143656,270,470,29.161136,8.960103645169276
43,97,7143736,26,40,5.127464,4.537315933308436
43,97,7144312,49,78,9.634598000000002,4.63057902083099
43,97,7141944,68,115,12.031606,5.150863489240376
43,97,7143932,84,145,16.143477999999998,4.565053644814915
43,97,7142596,96,169,15.215444,5.989892057153553
43,97,7140584,117,198,15.947782,7.160364627798738
43,97,7144392,119,210,15.37834,7.393549966418371
43,97,7144708,127,218,17.462967999999996,6.8968438521968345
43,97,7142524,165,286,24.182439999999996,6.429783066912998
43,97,7234688,270,470,31.147191999999997,8.614528561948031
49,1,7233064,26,40,5.213095999999999,4.667193221799383
49,1,7230396,49,78,8.717801999999999,5.249191999374381
49,1,7230932,68,115,11.425894,5.213692382948773
49,1,7231204,84,145,12.492653999999998,6.3595556487617415
49,1,7232512,96,169,16.14458,5.871056912557947
49,1,7229220,117,198,16.145766000000002,7.118186845712388
49,1,7231464,119,210,17.964475999999994,6.456944389430795
49,1,7229784,127,218,17.007926,7.362314572571263
49,1,7069912,26,40,5.468826000000001,4.730678816020262
49,1,7060504,49,78,8.416497999999999,5.692623869752767
49,1,7060504,68,115,10.473651999999998,5.885580846242662
49,1,7062368,84,145,12.506924,6.558703125768599
49,1,7061432,96,169,15.012658,6.1342636966606605
49,1,7059960,117,198,14.507472000000002,7.687905216670796
49,1,7058180,119,210,15.897732,7.235058540135424
49,1,7058196,127,218,16.171992,7.6451724949568955
49,1,7077008,165,286,19.699014000000002,8.227284467584997
49,1,7071968,270,470,28.5179,9.227709101597076
49,7,7078652,26,40,5.500121999999999,3.973420870851596
49,7,7075516,49,78,7.890644,5.587197336389188
49,7,7071824,68,115,11.293688000000001,5.565490683941514
49,7,7072168,84,145,12.523018,6.190138961250467
49,7,7070144,96,169,13.522622,6.694411282314481
49,7,7066348,117,198,14.685381999999999,7.654473156351446
49,7,7066200,119,210,15.239484000000003,7.437146735530063
49,7,7070096,127,218,17.115932,6.87896115770208
49,7,7069688,165,286,20.692001999999995,7.606084129744122
49,7,7069472,270,470,31.283026,8.325562808045822
49,13,7071996,26,40,6.7330000000000005,3.5296305698588557
49,13,7072124,49,78,9.387382,5.062396621211855
49,13,7069096,68,115,10.915528,5.631339397512935
49,13,7071964,84,145,13.398642,6.02944522643797
49,13,7070188,96,169,15.839356,5.870539918448416
49,13,7070568,117,198,15.518355999999999,7.3402415253147355
49,13,7070256,119,210,17.977482000000002,6.06810040411509
49,13,7067800,127,218,16.904700000000002,7.195316585431354
49,13,7067440,165,286,23.608031999999994,6.833990362831044
49,13,7062636,270,470,31.954264000000002,8.223458786765713
49,19,7183128,26,40,5.894135999999999,3.810109980290008
49,19,7181620,49,78,8.445322,5.707004707696536
49,19,7178216,68,115,12.993628,4.975990844176846
49,19,7155996,84,145,14.3887,5.2397922297623944
49,19,7152088,96,169,16.329425999999998,5.642866505649038
49,19,7149312,117,198,16.373991999999998,6.723681957200603
49,19,7145452,119,210,15.896598000000001,7.002195394203007
49,19,7146020,127,218,18.143267999999996,6.670048959209762
49,19,7146184,165,286,21.835338,7.257439865513042
49,19,7147192,270,470,31.541207999999997,8.344240079239377
49,25,7146040,26,40,5.218552,4.57467810101593
49,25,7147264,49,78,9.297164,4.8111902393714425
49,25,7146484,68,115,12.872362,4.90400411936346
49,25,7147704,84,145,14.587228,5.623878990192357
49,25,7141876,96,169,14.558760000000001,6.204869271160543
49,25,7145852,117,198,16.821627999999997,6.772048226244291
49,25,7143452,119,210,16.826952000000002,6.9490146705962665
49,25,7139084,127,218,18.102103999999997,6.74127721193514
49,25,7136960,165,286,22.934804,6.714804352983836
49,25,7133664,270,470,32.108006,8.307884028092955
49,31,7130136,26,40,5.408562,4.390786778327753
49,31,7128796,49,78,10.261942,4.485873161478617
49,31,7127720,68,115,10.298776000000002,6.419254743404452
49,31,7131736,84,145,13.065546,6.011172192889928
49,31,7128384,96,169,14.59864,6.305642367611068
49,31,7127392,117,198,16.426634000000004,6.724972755238582
49,31,7128300,119,210,18.769531999999998,6.158827359270795
49,31,7122964,127,218,16.628314,7.467056756686837
49,31,7123120,165,286,21.784095999999998,7.496820666508248
49,31,7120228,270,470,33.522838,7.982750163868122
49,37,7119884,26,40,5.232976000000001,4.508331743857398
49,37,7117284,49,78,9.549843999999998,4.768397010896273
49,37,7112724,68,115,11.988554,5.500069559703255
49,37,7110004,84,145,12.794608,6.349230344785883
49,37,7109460,96,169,14.761359999999998,6.337846848571674
49,37,7106488,117,198,16.807693999999998,6.557369698899034
49,37,7109432,119,210,15.972322,7.036186694275323
49,37,7108312,127,218,17.554545999999995,6.891376175264517
49,37,7106528,165,286,22.97087,6.689885298875694
49,37,7107988,270,470,32.82486599999999,8.031672155471755
49,43,7108892,26,40,4.9641,4.8480418572475426
49,43,7106316,49,78,10.578083999999999,4.188900610211685
49,43,7107396,68,115,11.989118000000001,5.236275375722009
49,43,7108300,84,145,12.88345,6.282478168388365
49,43,7111664,96,169,13.963868,6.74873408511419
49,43,7109616,117,198,16.04794,7.109873061420188
49,43,7108764,119,210,17.257154,6.680446725402202
49,43,7106460,127,218,17.155172000000004,7.013571537049054
49,43,7102800,165,286,22.06563,7.178476057389523
49,43,7165288,270,470,31.918908,8.40761094309729
49,49,7164040,26,40,5.592694,4.292369817376173
49,49,7156328,49,78,10.902708,4.329956850654486
49,49,7152664,68,115,12.405524000000002,5.079194350143226
49,49,7156232,84,145,13.44782,5.839635273065517
49,49,7154624,96,169,14.68945,6.411545055463204
49,49,7151332,117,198,16.566844,6.737822681238792
49,49,7150624,119,210,15.987380000000002,7.033487676029282
49,49,7153380,127,218,17.613144000000002,7.062197945067221
49,49,7152888,165,286,21.99898,7.201497911565605
49,49,7153552,270,470,33.691386,7.929124201801498
49,55,7147224,26,40,5.225320000000001,4.779640203392074
49,55,7145308,49,78,11.03656,3.8857001476566055
49,55,7145496,68,115,13.403903999999999,4.719980231612206
49,55,7125408,84,145,13.571212000000001,5.826293229014941
49,55,7116848,96,169,14.861072,6.087199127501458
49,55,7244080,117,198,16.699428,6.636373794604798
49,55,7244476,119,210,16.734586000000004,6.7216638094888435
49,55,7246972,127,218,17.996584,6.7343281049494665
49,55,7245396,165,286,22.263818,7.092183339386763
49,55,7241148,270,470,32.429058,8.029481878351564
49,61,7248600,26,40,6.025999999999999,3.867879197206796
49,61,7248968,49,78,8.224646,5.746486141000005
49,61,7253172,68,115,11.928390000000002,5.4072751706671225
49,61,7250172,84,145,14.784098000000002,5.4591396395928
49,61,7239756,96,169,14.85864,5.838950789201103
49,61,7239656,117,198,16.668732000000002,6.668209283743135
49,61,7240160,119,210,16.231936,6.987919121001986
49,61,7236116,127,218,17.353327999999998,7.044355031056176
49,61,7237872,165,286,23.021492,6.988534567833258
49,61,7235652,270,470,32.368804,8.136755351272768
49,67,7238216,26,40,5.816972,3.9586232517349433
49,67,7240068,49,78,10.007448,4.472774041845083
49,67,7232092,68,115,11.923772000000001,5.30272310427649
49,67,7233368,84,145,13.118856,6.336385107382869
49,67,7296416,96,169,15.052129999999998,6.117997044242678
49,67,7294484,117,198,16.496094000000003,6.7841110321242155
49,67,7289556,119,210,17.897509999999997,6.5846554288547345
49,67,7288392,127,218,18.295028,6.5363345573949365
49,67,7259572,165,286,22.611862,7.220045998256687
49,67,7259188,270,470,32.747548,8.066708693223068
49,73,7261092,26,40,5.004595999999999,4.874856801081469
49,73,7263388,49,78,9.616166000000002,4.865474592293088
49,73,7261844,68,115,12.371518,5.142239641979127
49,73,7256816,84,145,14.732714000000001,5.465419509986102
49,73,7253680,96,169,13.849796,6.627271221074722
49,73,7254912,117,198,15.787880000000001,7.3563484343867165
49,73,7253640,119,210,17.012786,6.776518395684896
49,73,7251828,127,218,17.616028,6.846261536894072
49,73,7251876,165,286,22.455212,7.206791680479684
49,73,7245076,270,470,32.525174,8.067648728598321
49,79,7252172,26,40,5.320014,4.5178105994787146
49,79,7245824,49,78,9.053548,4.888882680783897
49,79,7247148,68,115,12.169798,5.326957696122132
49,79,7240532,84,145,15.659482,5.215768260932467
49,79,7239824,96,169,15.167898000000001,5.9615369090548915
49,79,7235960,117,198,16.257164000000003,6.80852054340141
49,79,7234964,119,210,15.841356000000001,7.327662912727534
49,79,7233996,127,218,17.861947999999998,6.800022059914084
49,79,7236892,165,286,22.104225999999997,7.089952591850336
49,79,7234284,270,470,31.95226,8.193937760669645
49,85,7235924,26,40,5.623406,3.9602150701415013
49,85,7238572,49,78,8.870134,5.210188576927371
49,85,7236296,68,115,13.625274000000001,4.622187178188715
49,85,7236296,84,145,15.249022,5.101780521401969
49,85,7234612,96,169,14.076113999999997,6.472701381921745
49,85,7238308,117,198,17.102302,6.4981696822061785
49,85,7234324,119,210,17.990514000000005,6.59399237424176
49,85,7235888,127,218,17.598363999999997,6.867857023113854
49,85,7233460,165,286,21.57502,7.375626816527483
49,85,7234004,270,470,33.861354,7.916860067739
49,91,7225216,26,40,5.230479999999999,4.39819200476358
49,91,7227232,49,78,11.390486000000001,4.013274930627676
49,91,7223816,68,115,11.253532000000002,5.911044003376249
49,91,7225448,84,145,13.634434,5.818939539832719
49,91,7226820,96,169,15.169916,6.308538804413612
49,91,7221436,117,198,16.32109,6.80061356646844
49,91,7223104,119,210,15.968562000000002,6.980667656865574
49,91,7218500,127,218,17.944204,6.8964805684872115
49,91,7218784,165,286,23.471587999999997,6.785683441698641
49,91,7218012,270,470,32.113848,8.104615578571998
49,97,7286196,26,40,4.99656,4.916039714037751
49,97,7286528,49,78,9.875089999999998,4.611578072605062
49,97,7284184,68,115,12.059244000000001,5.308705105334859
49,97,7281644,84,145,12.627617999999998,6.20427119755729
49,97,7286144,96,169,13.893040000000001,6.778449895604811
49,97,7295008,117,198,16.776311999999997,6.594447137333589
49,97,7292876,119,210,16.230078,7.175517375907267
49,97,7291584,127,218,18.104428,6.718012737775332
49,97,7292104,165,286,22.857599999999998,6.985433888583599
49,97,7292340,270,470,33.83829800000001,7.831455476000215
55,1,7229208,26,40,5.909860000000001,4.107139472137798
55,1,7224380,49,78,9.602362000000001,4.618432635918587
55,1,7224036,68,115,16.504416,3.721117561048217
55,1,7227432,84,145,16.053086,5.053911396510034
55,1,7222572,96,169,16.530204,5.624086086011023
55,1,7221672,117,198,16.9286,6.593425171668559
55,1,7221564,119,210,17.406202,6.503371916363358
55,1,7222060,127,218,18.706091999999998,6.421457984450971
55,1,7220284,165,286,23.961470000000002,6.608752631985802
55,1,7219356,270,470,33.586479999999995,7.838405749557711
55,7,7222980,26,40,7.086302000000001,2.947521644444999
55,7,7221692,49,78,11.289658,4.262997356941638
55,7,7215496,68,115,13.603226,4.581148305244606
55,7,7217380,84,145,15.560122000000003,5.092362728997187
55,7,7217380,96,169,15.822838,5.9047090669883096
55,7,7214792,117,198,17.987047999999994,6.144341612789893
55,7,7219440,119,210,18.629237999999997,6.326338033784771
55,7,7217144,127,218,20.932481999999997,5.919189546431615
55,7,7201228,165,286,23.654871999999997,6.685534731352929
